"movieId","title","genres","Adventure","Animation","Children","Comedy","Fantasy","Romance","Drama","Action","Crime","Thriller","Horror","Mystery","SciFi","War","Musical","Documentary","IMAX","Western","FilmNoir","NoGenresListed","movieId","imdbId","tmdbId"
60832,"Pathology (2008)","Crime|Horror|Thriller",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,60832,964539,12192
60857,"Tracey Fragments, The (2007)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60857,801526,16725
60885,"Zone, The (La Zona) (2007)","Drama|Thriller",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,60885,1039652,15865
60894,"Edge of Love, The (2008)","Drama|Romance|War",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,60894,819714,14061
60904,"Heart of a Dog (Sobachye serdtse) (1988)","Comedy|Drama|Sci-Fi",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,60904,96126,43680
60937,"Mummy: Tomb of the Dragon Emperor, The (2008)","Action|Adventure|Fantasy|Thriller",1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,60937,859163,1735
60941,"Midnight Meat Train, The (2008)","Horror|Mystery|Thriller",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,60941,805570,10185
60943,"Frozen River (2008)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60943,978759,10183
60950,"Vicky Cristina Barcelona (2008)","Comedy|Drama|Romance",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60950,497465,5038
60979,"Batman: Gotham Knight (2008)","Action|Animation|Crime",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,60979,1117563,13851
61011,"Walker, The (2007)","Drama|Mystery",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,61011,783608,13251
61024,"Pineapple Express (2008)","Action|Comedy|Crime",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,61024,910936,10189
61026,"Red Cliff (Chi bi) (2008)","Action|Adventure|Drama|War",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,61026,425637,12289
61071,"Sisterhood of the Traveling Pants 2, The (2008)","Adventure|Comedy|Drama|Romance",1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61071,1018785,10188
61073,"Hell Ride (2008)","Action|Drama|Thriller",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,61073,411475,13300
61123,"High School Musical 2 (2007)","Comedy|Drama|Musical|Romance",0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,61123,810900,13649
61132,"Tropic Thunder (2008)","Action|Adventure|Comedy|War",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,61132,942385,7446
61160,"Star Wars: The Clone Wars (2008)","Action|Adventure|Animation|Sci-Fi",1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,61160,1185834,12180
61167,"Henry Poole is Here (2008)","Drama|Mystery",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,61167,1029120,13107
61210,"Mutant Chronicles (2008)","Action|Adventure|Sci-Fi",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,61210,490181,13256
61236,"Waltz with Bashir (Vals im Bashir) (2008)","Animation|Documentary|Drama|War",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,61236,1185616,8885
61240,"Let the Right One In (Låt den rätte komma in) (2008)","Drama|Fantasy|Horror|Romance",0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,61240,1139797,13310
61246,"Hamlet 2 (2008)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61246,1104733,12621
61248,"Death Race (2008)","Action|Adventure|Sci-Fi|Thriller",1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,61248,452608,10483
61250,"House Bunny, The (2008)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61250,852713,12620
61255,"Rocker, The (2008)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61255,1031969,10186
61257,"I.O.U.S.A. (a.k.a. IOUSA) (2008)","Documentary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61257,963807,15320
61262,"Mirrors (2008)","Horror|Mystery|Thriller",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,61262,790686,13515
61289,"Sukiyaki Western Django (2008)","Action|Western",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,61289,906665,13637
61319,"Somers Town (2008)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61319,1172206,14298
61323,"Burn After Reading (2008)","Comedy|Crime|Drama",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,61323,887883,4944
61348,"Disaster Movie (2008)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61348,1213644,13805
61350,"Babylon A.D. (2008)","Action|Adventure|Sci-Fi|Thriller",1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,61350,364970,9381
61352,"Traitor (2008)","Crime|Drama|Thriller",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,61352,988047,13291
61394,"Onion Movie, The (2008)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61394,392878,14771
61401,"Spirit, The (2008)","Action|Comedy|Fantasy|Thriller",0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,61401,831887,8285
61406,"John Adams (2008)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61406,472027,118309
61465,"Bangkok Dangerous (2008)","Action|Crime|Thriller",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,61465,814022,13184
61628,"Sunflower (Xiang ri kui) (2005)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61628,401808,38019
61692,"Altered (2006)","Horror|Sci-Fi|Thriller",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,61692,457275,14458
61697,"Righteous Kill (2008)","Crime|Mystery|Thriller",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,61697,1034331,13389
61705,"Lakeview Terrace (2008)","Drama|Thriller",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,61705,947802,13279
61729,"Ghost Town (2008)","Comedy|Fantasy|Romance",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61729,995039,12797
61818,"Crow, The: Wicked Prayer (2005)","Action|Adventure|Fantasy|Thriller",1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,61818,353324,16456
61986,"Appaloosa (2008)","Western",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61986,800308,12690
62008,"Dead Fury (2008)","Action|Animation|Comedy|Horror",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,62008,1282036,37776
62081,"Eagle Eye (2008)","Action|Crime|Thriller|IMAX",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,62081,1059786,13027
62113,"How to Lose Friends & Alienate People (2008)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62113,455538,13092
62155,"Nick and Norah's Infinite Playlist (2008)","Comedy|Drama|Romance",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62155,981227,12182
62208,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) (1954)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62208,47682,46492
62250,"Gomorrah (Gomorra) (2008)","Crime|Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,62250,929425,8882
62293,"Duchess, The (2008)","Drama|Romance",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62293,864761,12783
62299,"Alone in the Dark II (2008)","Action|Horror",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,62299,913951,12683
62336,"FLCL (2000)","Animation|Comedy|Fantasy|Sci-Fi",0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62336,279077,225130
62344,"Rachel Getting Married (2008)","Drama|Romance",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62344,1084950,14976
62374,"Body of Lies (2008)","Action|Drama|Thriller",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,62374,758774,12113
62376,"City of Ember (2008)","Adventure|Children|Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62376,970411,13600
62383,"20,000 Leagues Under the Sea (1916)","Action|Adventure|Sci-Fi",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,62383,6333,30266
62394,"Max Payne (2008)","Action|Crime|Drama|Thriller",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,62394,467197,13051
62434,"Zack and Miri Make a Porno (2008)","Comedy|Drama|Romance",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62434,1007028,10358
62437,"W. (2008)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62437,1175491,10523
62439,"My Best Friend's Girl (2008)","Comedy|Romance",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62439,1046163,13596
62511,"Synecdoche, New York (2008)","Comedy|Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62511,383028,4960
62553,"Secret Life of Bees, The (2008)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62553,416212,12837
62586,"American Carol, An (2008)","Comedy|Fantasy",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62586,1190617,13948
62644,"Wave, The (Welle, Die) (2008)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62644,1063669,7735
62662,"Tokyo-Ga (1985)","Documentary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62662,90182,76406
62718,"Angus, Thongs and Perfect Snogging (2008)","Comedy|Romance",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62718,963743,12689
62792,"Pride and Glory (2008)","Crime|Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,62792,482572,13150
62799,"Express, The (2008)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62799,469903,14325
62834,"Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002)","Sci-Fi",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62834,280453,16068
62836,"Babylon 5: The Lost Tales - Voices in the Dark (2007)","Sci-Fi",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62836,871427,15289
62849,"RocknRolla (2008)","Action|Crime",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,62849,1032755,13809
62956,"Futurama: Bender's Game (2008)","Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi",1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,62956,1054486,13253
62970,"Tin Man (2007)","Adventure|Fantasy|Sci-Fi",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62970,910812,114796
62999,"Madagascar: Escape 2 Africa (2008)","Action|Adventure|Animation|Children|Comedy|IMAX",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,62999,479952,10527
63033,"Blindness (2008)","Drama|Mystery|Romance|Thriller",0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,63033,861689,8338
63062,"Changeling (2008)","Crime|Drama|Mystery",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,63062,824747,3580
63072,"Road, The (2009)","Adventure|Drama|Thriller",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,63072,898367,20766
63082,"Slumdog Millionaire (2008)","Crime|Drama|Romance",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,63082,1010048,12405
63113,"Quantum of Solace (2008)","Action|Adventure|Thriller",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,63113,830515,10764
63131,"Role Models (2008)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63131,430922,15373
63179,"Tokyo! (2008)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63179,976060,8938
63222,"JCVD (2008)","Action|Drama|Thriller",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,63222,1130988,13672
63239,"Cinderella (1997)","Children|Fantasy|Musical|Romance",0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63239,128996,42884
63276,"Crows Zero (Kurôzu zero) (2007)","Action",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63276,1016290,14943
63312,"Krabat (2008)","Drama|Fantasy",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63312,772181,4627
63393,"Camp Rock (2008)","Comedy|Musical|Romance",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63393,1055366,13655
63433,"Farscape: The Peacekeeper Wars (2004)","Action|Adventure|Sci-Fi",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,63433,387736,13905
63436,"Saw V (2008)","Crime|Horror|Thriller",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,63436,1132626,11917
63479,"Sex Drive (2008)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63479,1135985,13523
63515,"The Island (2006)","Drama|Mystery",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,63515,851577,22358
63540,"Beverly Hills Chihuahua (2008)","Adventure|Children|Comedy",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63540,1014775,14405
63768,"Tattooed Life (Irezumi ichidai) (1965)","Crime|Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,63768,59320,88435
63808,"Class, The (Entre les murs) (2008)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63808,1068646,8841
63826,"Splinter (2008)","Action|Horror|Thriller",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,63826,1031280,13220
63853,"Australia (2008)","Adventure|Drama|War|Western",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,63853,455824,6972
63859,"Bolt (2008)","Action|Adventure|Animation|Children|Comedy",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63859,397892,13053
63876,"Milk (2008)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63876,1013753,10139
63992,"Twilight (2008)","Drama|Fantasy|Romance|Thriller",0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,63992,1099212,8966
64010,"Children, The (2008)","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64010,1172571,16342
64030,"Transporter 3 (2008)","Action|Adventure|Crime|Thriller",1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,64030,1129442,13387
64032,"Four Christmases (2008)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64032,369436,12193
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)","Drama|War",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,64034,914798,14574
64114,"Fireproof (2008)","Drama|Romance",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64114,1129423,14438
64116,"Igor (2008)","Animation|Comedy",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64116,465502,14248
64167,"Dinotopia (2002)","Adventure|Fantasy",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64167,233044,12224
64197,"Hunger (2008)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64197,986233,10360
64231,"Punisher: War Zone (2008)","Action|Crime|Drama|Thriller",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,64231,450314,13056
64249,"Shrek the Halls (2007)","Adventure|Animation|Comedy|Fantasy",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64249,897387,13394
64278,"Pervert's Guide to Cinema, The (2006)","Documentary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64278,828154,34283
64285,"Wallace and Gromit in 'A Matter of Loaf and Death' (2008)","Animation|Comedy",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64285,1118511,14447
64497,"Day the Earth Stood Still, The (2008)","Drama|Sci-Fi|Thriller|IMAX",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,64497,970416,10200
64499,"Che: Part One (2008)","Drama|War",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,64499,892255,8881
64501,"Che: Part Two (2008)","Drama|War",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,64501,374569,8880
64575,"Doubt (2008)","Drama|Mystery",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,64575,918927,14359
64614,"Gran Torino (2008)","Crime|Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,64614,1205489,13223
64620,"Frost/Nixon (2008)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64620,870111,11499
64622,"Reader, The (2008)","Drama|Romance",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64622,976051,8055
64695,"Sword of the Stranger (Sutorejia: Mukô hadan) (2007)","Action|Adventure|Animation",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64695,1121794,13980
64716,"Seven Pounds (2008)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64716,814314,11321
64839,"Wrestler, The (2008)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64839,1125849,12163
64957,"Curious Case of Benjamin Button, The (2008)","Drama|Fantasy|Mystery|Romance",0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,64957,421715,4922
64969,"Yes Man (2008)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64969,1068680,10201
64983,"Valkyrie (2008)","Drama|Thriller|War",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,64983,985699,2253
64993,"5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007)","Animation|Drama|Romance",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64993,983213,38142
64997,"War of the Worlds (2005)","Action|Sci-Fi",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,64997,449040,34812
65037,"Ben X (2007)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65037,953318,6936
65088,"Bedtime Stories (2008)","Adventure|Children|Comedy",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65088,960731,10202
65126,"Choke (2008)","Comedy|Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65126,1024715,13973
65130,"Revolutionary Road (2008)","Drama|Romance",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65130,959337,4148
65133,"Blackadder Back & Forth (1999)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65133,212579,194113
65135,"Blackadder's Christmas Carol (1988)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65135,94754,51247
65188,"Dear Zachary: A Letter to a Son About His Father (2008)","Documentary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65188,1152758,15584
65193,"Wild Child (2008)","Drama|Romance",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65193,1024255,13971
65216,"Defiance (2008)","Drama|Thriller|War",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,65216,1034303,13813
65225,"Zeitgeist: Addendum (2008)","Documentary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65225,1332128,13180
65230,"Marley & Me (2008)","Comedy|Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65230,822832,14306
65261,"Ponyo (Gake no ue no Ponyo) (2008)","Adventure|Animation|Children|Fantasy",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65261,876563,12429
65350,"General Died at Dawn, The (1936)","Adventure|Crime|Thriller",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,65350,27664,113916
65359,"Earthsea (Legend of Earthsea) (2004)","Adventure|Drama|Fantasy",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65359,407384,9795
65514,"Ip Man (2008)","Action|Drama|War",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,65514,1220719,14756
65577,"Tale of Despereaux, The (2008)","Adventure|Animation|Children|Comedy|Fantasy",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65577,420238,10199
65585,"Bride Wars (2009)","Comedy|Romance",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65585,901476,10521
65588,"Gamers, The: Dorkness Rising (2008)","Action|Adventure|Comedy|Fantasy",1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65588,447166,26235
65596,"Mesrine: Killer Instinct (L'instinct de mort) (2008)","Action|Crime|Drama|Thriller",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,65596,1259014,13635
65601,"My Bloody Valentine 3-D (2009)","Horror|Thriller",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,65601,1179891,14435
65631,"Battle in Seattle (2007)","Action|Drama",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,65631,850253,13177
65642,"Timecrimes (Cronocrímenes, Los) (2007)","Sci-Fi|Thriller",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,65642,480669,14139
65651,"Fire and Ice (2008)","Adventure|Fantasy",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65651,1135493,16999
65682,"Underworld: Rise of the Lycans (2009)","Action|Fantasy|Horror|Thriller",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,65682,834001,12437
65685,"Inkheart (2008)","Adventure|Fantasy",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65685,494238,2309
65738,"Revenge of the Nerds III: The Next Generation (1992)","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65738,105251,18543
65740,"Revenge of the Nerds IV: Nerds in Love (1994)","Comedy|Romance",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65740,110982,21029
65802,"Paul Blart: Mall Cop (2009)","Action|Comedy|Crime",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,65802,1114740,14560
65810,"Notorious (2009)","Drama|Musical",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,65810,472198,14410
65882,"Uninvited, The (2009)","Drama|Horror|Mystery|Thriller",0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,65882,815245,14254
65982,"Outlander (2008)","Action|Adventure|Sci-Fi",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,65982,462465,10529
66090,"Eden Lake (2008)","Horror|Thriller",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,66090,1020530,13510
66097,"Coraline (2009)","Animation|Fantasy|Thriller",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66097,327597,14836
66171,"Push (2009)","Sci-Fi|Thriller",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,66171,465580,13455
66198,"International, The (2009)","Drama|Thriller",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,66198,963178,4959
66203,"He's Just Not That Into You (2009)","Comedy|Drama|Romance",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66203,1001508,10184
66240,"Dead Like Me: Life After Death (2009)","Comedy|Fantasy",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66240,1079444,14849
66297,"Futurama: Into the Wild Green Yonder (2009)","Action|Animation|Comedy|Sci-Fi",0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,66297,1054487,15060
66310,"Frontière(s) (2007)","Drama|Horror|Thriller",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,66310,814685,13492
66320,"11th Hour, The (2007)","Documentary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,66320,492931,4832
66335,"Afro Samurai: Resurrection (2009)","Animation",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66335,1265998,14711
66371,"Departures (Okuribito) (2008)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66371,1069238,16804
66427,"My Name Is Bruce (2007)","Comedy|Horror",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66427,489235,1961
66509,"Funny People (2009)","Comedy|Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66509,1201167,20829
66511,"Berlin Calling (2008)","Comedy|Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66511,1213019,30508
66544,"Nuremberg (2000)","Drama|War",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,66544,208629,18884
66665,"Away We Go (2009)","Comedy|Drama|Romance",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66665,1176740,19255
66744,"Divo, Il (2008)","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66744,1023490,8832
66783,"Friday the 13th (2009)","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66783,758746,13207
